Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Zorba's Souvlaki Plus,TBX6fnKz0lSdMjR598r75w,4.0,227,1,Astoria,NY,11105,Greek
Carlo's Pizza,T0PoX_xMmAafeEPue_AggA,4.5,127,1,Middle Village,NY,11379,Pizza
El Tenampa,qLh8nLAg8UZE-5Cn_ctCLw,4.5,76,1,Brooklyn,NY,11232,Mexican
Off The Bridge,8z9lEIKr-_uDASFqPA5Vfg,5.0,54,1,New York,NY,10002,Coffee & Tea
Tompkins Square Bagels -  2nd Ave,BIFbVuIDJFS_2u_8vJxnwA,4.0,125,1,New York,NY,10003,Bagels
Moishe's Bake Shop,yE10q5rCDTQG5pPXLHDv7A,4.0,236,1,New York,NY,10003,Bakeries
COFFEED - LIC Flagship,9H6IJdUHoMFjqtU5CGrx1g,4.0,252,1,Long Island City,NY,11101,Coffee & Tea
Classic Coffee Shop,9ZnOMUYyghQ0Ez_asQMHtA,5.0,38,1,New York,NY,10002,Coffee & Tea
Arepa Factory,yFkFipB0xe7PA-M4UO3Z5A,4.0,177,1,New York,NY,10009,Venezuelan
T-Swirl Crêpe,PNMgV-L_ybLnGoxo2w1jvA,4.5,125,1,Astoria,NY,11103,Desserts
Xi'an Famous Foods,AfF4zVbVI27zwgkzOLYDFg,4.0,186,1,Brooklyn,NY,11222,Chinese
Gian Piero Bakery,h0ulrkowIQipwT0K--LMaA,4.0,161,1,Astoria,NY,11103,Bakeries
La Cabana,BEnhDZrulF_-2Fl-nleWag,4.5,143,1,Corona,NY,11368,Latin American
American Cheez,5sw5-TGb9_Bgdf6y8bpZSQ,4.5,96,1,Brooklyn,NY,11215,Pizza
Naya Express,R3fMQtSL0MrMUyW_Q32oNw,4.5,100,1,New York,NY,10004,Lebanese
Sweet Dynasty,_hl_Z9wrTLkbZ44s74LOoQ,4.5,55,1,Brooklyn,NY,11220,Ice Cream & Frozen Yogurt
Costas - South American Arepas,TTGqDbPlAltW77Jr6JDeQQ,4.0,119,1,New York,NY,10001,Latin American
Black Fox Coffee,uQ4HZzNarBBNcTKZSIY-vA,4.0,136,1,New York,NY,10270,Cafes
Shawarmania,HYW2O2qycmFiGUNt_TlyPA,4.0,206,1,Astoria,NY,11105,Halal
Pa Pa Thai Cuisine,_Ge2eC89Z-jlaDDWglfT8g,4.5,128,1,New York,NY,10022,Thai
Nacho Macho Taco,znlol6dCKwjoXpZZwV_ZOg,4.5,115,1,Brooklyn,NY,11217,Mexican
L & M Delicatessen & Catering,wuFn0SKmVdTgweA_7O9lVA,4.5,84,1,New York,NY,10011,Delis
Raj's Indian Kitchen,NhBUzlITbu3rdjm9UEfWsw,4.0,195,1,Long Island City,NY,11101,Indian
Sedutto,BR2DDNCpBZ5kuHLvfL6_pA,4.0,188,1,New York,NY,10021,Ice Cream & Frozen Yogurt
Blue & Gold Tavern,jF9QwxdLlac3LHJU7hJ02A,3.5,278,1,New York,NY,10003,Bars
New Asha Sri Lanka Restaurant,T-oHllUXvyGBvhn3id5Vwg,4.5,102,1,Staten Island,NY,10301,Sri Lankan
Maru 2,WlRZ4JEAVqtemQ5WQhFAFg,4.5,94,1,New York,NY,10011,Japanese
Greenwich Treehouse,tuIVmAdWWqR9sCGN-dmwog,3.5,269,1,New York,NY,10011,Lounges
Gena's Grill,Pn_KLz8cue1P0AWQgFw1Zg,4.0,156,1,New York,NY,10009,Dominican
Oaxaca Taqueria,La78lTOdzTrdFYTGXUp7og,3.5,352,1,New York,NY,10024,Mexican
La Nueva Bakery,3EXW5gB5dxavsawgYS--vQ,4.5,110,1,Jackson Heights,NY,11372,Bakeries
Antonio's Pizzeria & Restaurant,UwgqrMaDL2M1Cd8zy6LHSQ,4.0,191,1,Brooklyn,NY,11238,Pizza
Yogi Korean BBQ Tacos,v7tsOvXI1YqZDgNgT0qv2Q,4.5,109,1,New York,NY,10017,Street Vendors
D'Amico Coffee,u-l6Fh681iQds5NGUyyq-w,4.0,117,1,Brooklyn,NY,11231,Coffee Roasteries
Lillo Cucina Italiana,qgY41g_eg0eNzewCXmKcaA,5.0,43,1,Brooklyn,NY,11201,Cafes
Brooklyn Roasting Company,3o5ABdDmf0oNWwVrzh-ieA,4.0,162,1,New York,NY,10010,Coffee & Tea
Butcher Block,X2cZaJqblzi4M0irKodWcg,4.0,196,1,Sunnyside,NY,11104,Meat Shops
Glaze Teriyaki,zrjxk9o02-fs-hMcrAyaRQ,3.5,265,1,New York,NY,10003,Japanese
Rattle and Hum,kWyz_wmazyLRWd3MqWlvqQ,4.0,679,2,New York,NY,10016,Bars
BXL Zoute,8cT6XDwI9KiCaoVohlx42Q,4.0,367,2,New York,NY,10010,Belgian
Mad Sq Eats,eudVEloLiQN9pSVTuzquww,4.0,337,2,New York,NY,10010,Street Vendors
Russian Vodka Room,wJ9VnRlrJJP5QnVohBDjoA,4.0,508,2,New York,NY,10019,Lounges
The Butcher's Daughter,2l6f0IXKZkxyq0L4EaoaFQ,3.5,1007,2,New York,NY,10012,Juice Bars & Smoothies
Sugarburg,hK14kghcSPkljAqzEHNemA,4.5,265,2,Brooklyn,NY,11211,Pubs
Bareburger,6qcydPo5eTSB4XHyyZDvkA,4.0,749,2,New York,NY,10036,Burgers
Mom's Kitchen & Bar,Duh9gmBVHodHKQaQqsyZcg,4.0,533,2,Astoria,NY,11102,Bars
The Flying Cock Pub,IGZkGbwE36iE1yaDW5NNKA,4.0,353,2,New York,NY,10016,Pubs
Shalel Kitchen,Bt6RoIcazXayp1a8lMSvzA,4.0,571,2,New York,NY,10023,Lounges
Jin Ramen,EvAJBgBdgOt1jx1EufRN7w,4.0,685,2,New York,NY,10024,Ramen
Win Son,3gqKLANaXNsHZnPDjKrcTg,4.5,294,2,Brooklyn,NY,11206,Taiwanese
Luke's Lobster Plaza Food Hall,tZmzqKgIUNhyhKNVXCpALA,4.0,400,2,New York,NY,10019,Seafood
Poketeria,hXqf7aEgI4feEzHDpNXHLQ,4.5,243,2,New York,NY,10016,Poke
Bonnie's Grill,e9uJNCM3yXBaWQluZovqUA,4.0,667,2,Brooklyn,NY,11215,Burgers
Mamasita Bar & Grill,xemN4tP9RlK5c-yUT-M71Q,4.0,730,2,New York,NY,10019,Mexican
Park Avenue Tavern,LHxZgTddXIp_S1sL3nNG9w,4.0,643,2,New York,NY,10016,American (Traditional)
Balade - Your Way,51YLgpfHKfXxOkDFe9sT-w,4.5,276,2,New York,NY,10018,Lebanese
Bahari Estiatorio,N2nwanXq9dDvKLIy7Ovb7g,4.0,442,2,Astoria,NY,11106,Greek
sweetgreen,TMoFGaSlAlpEGjb9dOKPQg,4.0,569,2,New York,NY,10001,Salad
El Almacen,6tf6uGg424cOZTHIHa8Aiw,4.0,606,2,Brooklyn,NY,11211,Argentine
BLVD Bistro,Z-hDHjP4Eza6BA4G97tzVA,4.0,601,2,New York,NY,10027,American (Traditional)
B Squared,geNwD4ySIwA732eK2CvDZw,4.5,318,2,New York,NY,10036,Italian
MáLà Project,Kqb7MjTPNkjPMoFRd-rWpw,4.0,454,2,New York,NY,10009,Chinese
Riko Peruvian Cuisine,ySIIdmS4oh-QL2dny7GscA,4.0,556,2,New York,NY,10001,Peruvian
Village Yokocho,gZqwq8kE-Z3-DdZGOEjOkQ,3.5,716,2,New York,NY,10003,Izakaya
Fiat Cafe,ip733nbgjaMMazfQ-Ibhgg,4.0,493,2,New York,NY,10012,Italian
Oceanic Boil,20LSOx_4K2wghTsUx4gSsg,4.5,316,2,Jackson Heights,NY,11372,Cajun/Creole
Lakruwana,7YJxZAvMxB-oVZfHAuvBmw,4.5,247,2,Staten Island,NY,10304,Sri Lankan
Negril Village,FQgIJTmrP7a5JANyTUMFkw,3.5,1086,2,New York,NY,10012,Caribbean
District Social,eTR6nfHvQzvKX7Dcd6JrfA,4.0,444,2,New York,NY,10018,Bars
POST,ihplCj2HKWR7z-bBKf8Nzw,4.5,166,2,New York,NY,10009,Breakfast & Brunch
Delicatessen,9M5AX_NthLQADRCcspua7Q,3.5,1122,2,New York,NY,10012,American (New)
Taqueria St. Marks Place,DQuwci5xgJxXx7dxxp9FBA,4.0,355,2,New York,NY,10003,Mexican
Stone Bridge Pizza & Salad,UB1mGugr1pvgUUP1eTNXrg,4.5,185,2,New York,NY,10017,Pizza
Vic's,xbrQ2dHuQoFJmNxAuOky4A,4.0,357,2,New York,NY,10012,American (New)
Shabu-Tatsu East Village,y_ylOQzCP-9D_4DcUIJ3jA,4.0,576,2,New York,NY,10003,Japanese
Double Zero,EBK0OkVMBg_n_KxAU_4DZg,4.0,354,2,New York,NY,10003,Pizza
Maman Soho,DE0ROwygh-86i4s-WLp8wQ,4.0,392,2,New York,NY,10013,Cafes
Banter,Zc7Jbuwe3XO-EaVXIh_TYQ,4.5,269,2,New York,NY,10012,Breakfast & Brunch
The Atlantic ChipShop,BUIML3rOG9Vypt9LOHlnlg,4.0,526,2,Brooklyn,NY,11201,British
Campania Coal Fired Pizza,7vq2CNM69sdrXrtbT2-qEQ,4.5,397,2,New York,NY,11209,Pizza
Angelo's Coal Oven Pizzeria,tRIHhPKryUZ56SfIz6mLiA,4.0,703,2,New York,NY,10019,Pizza
The Belfry,gjwELZmHUNO0WdqXYBEbcg,4.0,456,2,New York,NY,10003,Cocktail Bars
IL Triangolo Restaurant,0SakkRuHhECsDsZ8mRkisQ,4.5,384,2,Corona,NY,11368,Italian
Cheryl's Global Soul,G4qLYOKIH2qSqv6dgP1_-w,4.0,688,2,Brooklyn,NY,11238,Breakfast & Brunch
Kobrick Coffee,ypssRlm_KO3WFrm06vapiw,4.5,275,2,New York,NY,10014,Cocktail Bars
Old Monk,yje3Sgcq3SnXBmNuybnQEw,4.5,60,3,New York,NY,10009,Indian
Sushi Sen-nin,ym21beAL2bMKOrt9QiYY8g,3.5,156,3,New York,NY,10016,Sushi Bars
Wolf & Lamb Steakhouse,ciIihWqiw5z8qwWlJBp5NA,3.5,157,3,New York,NY,10017,Steakhouses
King,HJg9TbpyWvb6-AFPdb7NCA,3.5,116,3,New York,NY,10014,Modern European
Brasserie Ruhlmann,M-sTctogJErjLmoLiuyb4w,3.5,237,3,New York,NY,10111,French
Nick & Stef's Steakhouse,5wjQmxHJChnb_diAYy3Wow,3.5,186,3,New York,NY,10001,Steakhouses
Triomphe,IO9mQ3xkj8W3cv542rt0hg,3.5,130,3,New York,NY,10036,French
Bistro Cassis Restaurant,zXuwcp_d3h6fVa9CarmWzw,3.5,218,3,New York,NY,10023,French
Little Frog Bistro & Bar,ZWPgzW0qqtksyI3GxCPM-Q,4.0,132,3,New York,NY,10028,French
Amata,aLM9irVFlNoVlS9dGuW_Lg,4.5,64,3,New York,NY,10022,Italian
Atlas Steakhouse,xSIODrm5qMxgM4_ImEV88A,3.5,141,3,Brooklyn,NY,11230,Steakhouses
Pietros Ristorante,Ty1MvJz88DeNmX0eDHeMyQ,4.0,92,3,New York,NY,10017,Steakhouses
La Mirabelle,3pgbgiPTA2WmZ9fsDKlojA,4.0,106,3,New York,NY,10024,French
NIOS,BhrSGlUf4oyIzI16oil0cQ,3.5,123,3,New York,NY,10036,American (New)
Michael Jordan's The Steak House N.Y.C,jGf-TvXUMrOawzle0U9k3A,3.0,404,3,New York,NY,10017,Steakhouses
Merakia,kgJwblaytYITxd9KhtqzKA,4.0,83,3,New York,NY,10010,Greek
40/40 Club,B-mnfJNSVNx1t_eQpnF1bA,2.5,466,3,New York,NY,10010,Sports Bars
Paola's Restaurant,dWc0ijADaD6ZdclJ5LqQdg,3.5,142,3,New York,NY,10128,Italian
Café Altro Paradiso,uboO7T3XSnl8iq0uQWhMXA,3.5,115,3,New York,NY,10013,Italian
Dons Bogam Black,6p1hVVBEXd8jtRULoRUW5g,4.0,62,3,New York,NY,10001,Korean
Racines,EOANRwg2TqxqAJ6O7e-YNA,3.5,106,3,New York,NY,10007,French
August,0GeWlp7_SBsKBKUa10QBIg,3.5,137,3,New York,NY,10065,American (Traditional)
Momokawa,kwq1W0opBnOYKoUXWYyQ5g,4.0,84,3,New York,NY,10075,Japanese
Marco Polo Ristorante,GVF4kvXupD18afjpLiPLHA,3.5,107,3,Brooklyn,NY,11231,Italian
Janam Tea,V5Q3qRk0RWj9E8R_UUZdXQ,4.0,55,3,New York,NY,10002,Tea Rooms
Arno Ristorante,megxpLA5KciBJbW-jNm2RQ,3.5,174,3,New York,NY,10018,Italian
Bella Blu,BpdlX1j1-FbOC1dWIrZv4w,3.5,201,3,New York,NY,10021,Italian
Il Pesce,ubNySbvyISy8q3oy9tsJaA,4.0,85,3,New York,NY,10010,Seafood
JoJo,uq5rHbGtBFwCwPkokIkKvQ,4.5,48,3,New York,NY,10065,American (New)
Two Toms Restaurant,QGRrPt4QwJNxmpM1urPxQA,4.0,67,3,Brooklyn,NY,11215,Italian
Giorgione,22RnbE0EAPsv50XzJhtnyg,3.5,135,3,New York,NY,10013,Italian
Giando on the Water,bJwcf-h06wX6Yo3kVkajww,3.5,159,3,Brooklyn,NY,11211,Italian
Blackstone Coffee Roasters,Mkx7wE0Jlb0bFYGhEpulSg,5.0,33,3,New York,NY,10014,Coffee & Tea
Winnie's Jazz Bar,D0nK1fWnQ03van5G43HDEg,4.5,45,3,New York,NY,10018,Cocktail Bars
Honey Badger,GaTbudQQaA-STf3qn5Gj3w,4.5,60,3,Brooklyn,NY,11225,American (New)
The Sound Bite,i66wTfSG50VEMvzJNYm8Sw,4.5,40,3,New York,NY,10019,American (New)
Blue Seafood Bar,AfiSqDmx7Q3qLLgAvhHSRQ,3.5,121,3,New York,NY,10019,Wine Bars
Kokage,IjRxYyr41Yl1fGhIrss1vg,4.0,70,3,New York,NY,10016,Japanese
Luna Rossa,cpN0ixPR2l3QFA8Uf1BhCQ,4.0,90,3,New York,NY,10028,Italian
Insa,1vSx0gpTqro-N73NGKneEA,3.5,181,3,Brooklyn,NY,11217,Korean
Blue Bar,O0gnD0xrbYUbEXVTqvWFAg,3.5,140,3,New York,NY,10036,Whiskey Bars
Bar Centrale,GwkyRCv3SmdkfDA_sdE6kg,3.5,145,3,New York,NY,10036,Bars
Bistro Le Steak,1bcaN1lL4GeROa-JoGal9Q,4.0,113,3,New York,NY,10021,French
Alcala Restaurant,eW0p8TpZa-_BFG53B7tHgQ,3.5,108,3,New York,NY,10017,Spanish
Tsukushi,aY8JCml1xlOg5a1BHn2DNQ,4.0,77,3,New York,NY,10017,Japanese
The Bombay Bread Bar,ar2ERFxW_GN76Xd8H0CtCQ,3.5,126,3,New York,NY,10012,Indian
La Ripaille,kuSkLiSq9gHuytBBOOYeeQ,3.5,108,3,New York,NY,10014,French
Le Bilboquet,yvhhKv2CDjuJsC4ecG848g,3.5,114,3,New York,NY,10022,French
Little Caesar's Pizza,mXc94bsD9IKbDT_G1MHGWw,3.0,4,1,La Vista,NE,68128,Italian
Goodrich Dairy Ice Cream,vC4zc7q0um94RG8QEUIGKA,5.0,1,1,Omaha,NE,68124,Restaurants
Ta Chan Buffet,Pbv1lHZG_5rBVbgfXzZG6w,1.0,2,1,Omaha,NE,68114,Chinese
Romeo's Mexican Food & Pizza,7g_NwWbPQZXoLg9wXaRx_A,2.5,17,1,Bellevue,NE,68005,Mexican
Imperial Palace Express,KdqL0RbwIBmZH88X0tKCxw,3.5,8,1,Bellevue,NE,68005,Chinese
Snowland,0MjPuboWIhdPJoK90f1h5g,4.0,1,1,Omaha,NE,68144,Bubble Tea
Honey Baked Ham Company,zimLH09qF_uIcY0cr_zFjg,1.0,3,1,Omaha,NE,68130,Meat Shops
Arby's,iAm40r2aMRWNJaK9QjQYTg,3.0,4,1,Papillion,NE,68133,Fast Food
Orange Julius,JYAxJpFF9jCJ8gS5BaHGZA,3.0,1,1,Omaha,NE,68144,Restaurants
Fazoli's,EZRQmSR7FstvMHnXf8WcdQ,2.5,7,1,Bellevue,NE,68123,Italian
Dort's Bar & Grill,Ekum8WnaP0zVaN3z6KMhNQ,3.5,2,1,Papillion,NE,68046,Bars
Sonic Drive-In,P9SZzPvQYqj4-l-YlPsNkg,2.0,13,1,Bellevue,NE,68123,Fast Food
McDonald's,VYCmIbjwX7lNyBEuK6A9LQ,1.5,11,1,Bellevue,NE,68123,Fast Food
Arby's,MOqFzxmKTeg-NQe0UKnyMA,2.0,5,1,Bellevue,NE,68123,Fast Food
Burger King,57z8JDKcrOiVczn6H7grxw,2.0,8,1,Bellevue,NE,68123,Hot Dogs
Wendy's,a2W1_CLaNnm6uRJtfch_6w,1.5,12,1,Bellevue,NE,68005,Burgers
Taco Bell,ESfnxvz2wnJtI98Cj81S8w,3.0,3,1,Bellevue,NE,68123,Fast Food
Subway,nFyOaPMZV0TtYDmb65_H9Q,1.5,8,1,Bellevue,NE,68123,Sandwiches
Long John Silver's,w2SRBcq7x5ySy1IqxKFSOg,2.5,5,1,Bellevue,NE,68005,Seafood
Good Taste Chinese Restaurant,54rJ66HLg2BjMH6NLA9NCA,2.5,2,1,Bellevue,NE,68005,Chinese
Runza,9dSqwF0B5N8U8UIqxmXnog,2.0,5,1,Bellevue,NE,68005,Burgers
The Tastee Trailer,zhlqrjPan1NtabGAIiBItw,5.0,3,1,Lincoln,NE,68508,Food Trucks
Pat & Wally's,NSbC6B9LdOfvZUu1POQKqQ,3.0,1,1,Bellevue,NE,68005,Bars
Dos de Oros,Hj0HDyWgaNqbi7FBMI8r8w,5.0,1,1,Bellevue,NE,68005,Food Trucks
Jimmy John's,fu8HgS4F3TWBjXICHFFXaA,4.0,206,1,San Francisco,CA,94104,Sandwiches
100% Sweet Cafe,VPA1EFglGYDyodAWDm5-sA,3.0,524,1,San Francisco,CA,94121,Asian Fusion
Tortas Boos Voni,22v8sohi8qcFTXxbvag3Zg,4.0,128,1,San Francisco,CA,94112,Mexican
Pop's Bar,ZnlRa2mEJI3D4MNNGMcO9w,4.0,222,1,San Francisco,CA,94110,Dive Bars
Eleven O One,jAoKH55Wtq1rCa6jdNfbig,3.5,218,1,San Francisco,CA,94109,Sandwiches
Les Croissants,b1jiTGSvQcVWULo30j9SNg,3.5,287,1,San Francisco,CA,94111,Coffee & Tea
Panaderia La Mexicana Bakery,o_687zG5kw-GdtVCMN7Z7g,4.5,101,1,San Francisco,CA,94110,Bakeries
Bus Stop,YSKyqlDxFcXehH2RaYD67A,3.5,297,1,San Francisco,CA,94123,Sports Bars
B.Street Waffles,pnNiwMeI1ydsUmskiVgAIQ,4.5,59,1,San Francisco,CA,94108,Desserts
OMG Tea,wFFVkQDx4roh_ne7Jo5bcA,4.0,116,1,San Francisco,CA,94134,Bubble Tea
Silk Road,ZIwCyqKmVofQBYsHe1LGAQ,4.5,98,1,San Francisco,CA,94132,Russian
Tope,MyboQThGWO1z470Btk3iwQ,4.0,147,1,San Francisco,CA,94133,Dance Clubs
The Final Final,y6pcHVbmjY-WkRIA_ZSj0Q,4.0,216,1,San Francisco,CA,94123,Sports Bars
Molotov's,ySvB55-CyxhuGBEYgOKjIA,3.5,325,1,San Francisco,CA,94117,Dive Bars
Simply Mochi,jv6DK8RVe43mdUyuR_hESA,4.5,71,1,San Francisco,CA,,Desserts
Locali Mediterranean,weV0R2I-nc73zbmkd-Etdw,4.0,222,1,San Francisco,CA,94111,Greek
Wildflower Cafe,gTt7YgeOn9x9iWGGjlMtBw,3.5,272,1,San Francisco,CA,94111,Buffets
Good Eats Cafe,UapQrh04k9QkZuuIuc_mzg,4.0,165,1,San Francisco,CA,94104,Cafes
Just Won Ton,rVEilABR3QhuYL1qc5R9gA,3.5,246,1,San Francisco,CA,94116,Cantonese
Sweet Joanna's Cafe,xCcbk8zf5wvHg_3_AO9ARQ,4.0,189,1,San Francisco,CA,94105,Sandwiches
Wholesome Bakery,T1bTak-TEuU0_RUopR8a1w,4.0,183,1,San Francisco,CA,94117,Bakeries
Luna's Coffee House,ztHkdSGx6HQWddanLfSPFw,5.0,47,1,San Francisco,CA,94110,Coffee & Tea
Pancho's Salsa Bar & Grill,7qSq-m4LRu3PAfroD-LKJg,3.5,390,1,San Francisco,CA,94109,Mexican
Over The Moon,EKYbFzPFPG4f2pgYyjGEuQ,4.0,172,1,San Francisco,CA,94111,Ice Cream & Frozen Yogurt
Spin City Launderette & Coffee Bar,O6tHtZC9tEfyHjr7gZ0Nyw,4.0,122,1,San Francisco,CA,94114,Coffee & Tea
Sweet a little,SdwTaq3BWf6iP1M64gH6lA,4.5,61,1,San Francisco,CA,94103,Bubble Tea
New Ming's Restaurant,1nzk92bfVUq-NSNsilrmQQ,3.5,364,1,San Francisco,CA,94105,Chinese
Portico Restaurant,cqCMwFVJYqyOIWYGjLO1HQ,3.5,341,1,San Francisco,CA,94105,American (Traditional)
The Crepe Cafe,s7VsjJqJfI_67zIg6vopeQ,3.5,284,1,San Francisco,CA,94133,Creperies
BibimBar,q7xB2cLn4EDP001B3BiiVg,4.0,184,1,San Francisco,CA,94104,Food Court
Ashley's Cafe,6JM7_UNnH8XapdWrUVcX6g,3.5,276,1,San Francisco,CA,94118,Cafes
My Favorite Cafe,VxT3LXwPdHEz1qpXeI5hig,3.5,316,1,San Francisco,CA,94121,Hong Kong Style Cafe
The Plough & Stars,0NK7bG05aaf3AjFTy71O0w,4.0,199,1,San Francisco,CA,94118,Pubs
An Chi,9ZI1raHw9oRbe_gGU0kDCQ,4.0,143,1,San Francisco,CA,94112,Vietnamese
The Posh Bagel,GiSvj5G8TgOlKPtunkduKA,3.5,335,1,San Francisco,CA,94108,Bakeries
Taqueria Mana,R2vcS8bnlC8spixK0c1fVw,3.5,266,1,San Francisco,CA,94108,Mexican
Skylark,SdXPtsreVImvvL2V2hP8vQ,3.5,449,1,San Francisco,CA,94103,Dance Clubs
Guerrero Market & Deli,cd6UzEmq4KFAepApE5AAAA,4.0,98,1,San Francisco,CA,94110,Grocery
Sweethut,dViv_h32FR56owNtH6N0fg,3.5,270,1,San Francisco,CA,94118,Desserts
Chico's Pizza,9Hp8kwNv9Ks8wkU5AxZUhA,3.5,319,1,San Francisco,CA,94103,Pizza
Milan Pizza,4flzSf_EwBqeRb_3YT5VTg,3.5,390,1,San Francisco,CA,94102,Pizza
Cafe La Boheme,3IPHiyXfwdN7lwz5qqotJA,3.5,284,1,San Francisco,CA,94110,Coffee & Tea
Golden Kim Tar,ZajCfjeJaHdakadUMYT9Dw,3.5,264,1,San Francisco,CA,94102,Chinese
Hamburger Haven,p8VC6-anSWeT5XLtDO7u4Q,3.5,277,1,San Francisco,CA,94118,Breakfast & Brunch
Yuanbao Jiaozi,K24TuqugeeJVkaFkS166BA,4.0,128,1,San Francisco,CA,94122,Chinese
Maysoons Pizza,_dxkvJnxDMqdNjl8RzGIsw,4.0,174,1,San Francisco,CA,94109,Pizza
D & A Cafe,v8yKr4d-QiuyrMbpPFLJJA,3.0,614,1,San Francisco,CA,94118,Cantonese
Peet's Coffee,3Vp1tYOegGTeuFbhZGKAGA,4.0,184,1,San Francisco,CA,94105,Coffee & Tea
Tea FM,OS8S5z8CWNpSivKz4o4dAQ,3.5,209,1,San Francisco,CA,94116,Desserts
Szechuan Cuisine,FEYkROTrZpjWo3VmGTC3dQ,4.5,196,2,San Francisco,CA,94122,Szechuan
Koh Samui & The Monkey,9Q8_UWUAf32TbnldHWonRw,3.5,1042,2,San Francisco,CA,94107,Thai
Henry's Hunan Restaurant,t0nXh1Nj5WIhg2CZDGyktA,4.0,367,2,San Francisco,CA,94131,Chinese
B Restaurant & Bar,jfeOjuMf-kaQm5aaJEGWKA,3.5,721,2,San Francisco,CA,94103,American (New)
Troya,o4x29HYKvEUf7Regrn-J9g,4.0,469,2,San Francisco,CA,94115,Mediterranean
Beloved Cafe,U2lbKxfjKbqGPsvsYPAyLA,4.5,164,2,San Francisco,CA,94110,Coffee & Tea
Sip Tea Room,Wz8O8cigmZy1NIn8L5rLsw,4.5,116,2,San Francisco,CA,94122,Tea Rooms
Socola Chocolatier and Barista,0jXya0EWHwLrlu8W5pU6ig,4.5,140,2,San Francisco,CA,94105,Chocolatiers & Shops
Flore,Fc3OLXzSqYp8cM5ixc7jug,3.5,1032,2,San Francisco,CA,94114,American (New)
Toast Eatery,e1GZv2Anetzv0WbHpMG_ng,3.5,717,2,San Francisco,CA,94131,Burgers
SF Kebab,_PEiTpmT2gGp5cObcnKRPQ,4.5,213,2,San Francisco,CA,94158,Mediterranean
Elmira Rosticceria,vN0-mnyaSgWSxQMbjk4MtQ,4.0,239,2,San Francisco,CA,94102,Italian
Stable Cafe,I-32OYNaIU4AMkUB-17fpw,4.0,464,2,San Francisco,CA,94110,Breakfast & Brunch
Moki's Sushi & Pacific Grill,9gW2kzWOU98qm6xyar-fhA,4.0,439,2,San Francisco,CA,94110,Sushi Bars
Fiery Hot Pot Buffet,LpzREKhZ2dGKiIUnxX03Gg,4.5,230,2,San Francisco,CA,94116,Hot Pot
Jasper's Corner Tap and Kitchen,HZ6-_Lzdv7Q8aacNs8m5zQ,3.5,1082,2,San Francisco,CA,94102,Gastropubs
Om Indian Cuisine,ZvIpOP6cWfZWHLKdNAvfOg,4.5,246,2,San Francisco,CA,94117,Indian
Fiorella,z1vcsPf9EgBofmg5luEkAQ,4.0,326,2,San Francisco,CA,94121,Italian
Il Borgo,ZzlQeq0FH1m8AXoHF3qnpA,3.5,622,2,San Francisco,CA,94102,Italian
Tazaki Sushi,llbXUj5XWz8XjLzhtpuWRA,3.5,532,2,San Francisco,CA,94122,Sushi Bars
Bar 821,oGJGphVqSxypg4P6C6-gYA,4.0,357,2,San Francisco,CA,94117,Lounges
Anar,7yaKDpGJ0MVm7rSDUpJtvg,4.0,382,2,San Francisco,CA,94107,Persian/Iranian
The Beach Chalet Brewery & Restaurant,ReVmLKOsB1BAp9nQAqPL3Q,3.0,2499,2,San Francisco,CA,94121,Breweries
Miki Restaurant,ydRU8jEKxt0X5PQdP4VdRQ,4.0,454,2,San Francisco,CA,94121,Ramen
Zante Pizza & Indian Cuisine,WIg_d_GJzk-2SDRGp4W9MQ,3.5,979,2,San Francisco,CA,94110,Pizza
Judahlicious,PT_j8Sj6sIScFXo04UpXww,3.5,677,2,San Francisco,CA,94122,Juice Bars & Smoothies
20th Century Cafe,7Lmkx9fcBINx6rJOhul3_A,4.0,397,2,San Francisco,CA,94102,Bakeries
Fior d'Italia,yQxW5sK7n7T5JDoPBY2QCQ,4.0,460,2,San Francisco,CA,94133,Italian
Hot Zushi,S91SPDiE-VGsOQHVBEuKHw,4.5,116,2,San Francisco,CA,94117,Japanese
Tres Tequila Lounge & Mexican Kitchen,BW4jKEfpbBH7UYthXxETIQ,3.0,1595,2,San Francisco,CA,94107,Mexican
The Crafty Fox Ale House,QX7MEW77bPLrYBEV-D1EUQ,4.5,180,2,San Francisco,CA,94103,Beer Bar
T-We Tea,Ej70gc47gQvbDVTitBNMRQ,5.0,91,2,San Francisco,CA,94104,Tea Rooms
Hotel Utah Saloon,m25TCUvChxm4Bd6dRYDYPQ,3.5,572,2,San Francisco,CA,94107,Music Venues
Nippon-Ya,31h9x2wqW_WRJ8t2E5HObQ,4.5,173,2,San Francisco,CA,94115,Candy Stores
Workshop Cafe FiDi,oTdKh3VdGRtBM8enGj9x1g,4.0,508,2,San Francisco,CA,94104,Venues & Event Spaces
Kennedy's Irish Pub & Curry House,TgFUSRFSgfNhzi-2ZWC8Ug,3.5,1063,2,San Francisco,CA,94133,Indian
Sweet Lime Thai Cuisine,Ldq4XfNsXM-ciulyDUlMmw,4.0,430,2,San Francisco,CA,94115,Thai
Saffron 685,TcUhtqRLL-lwSGJmpz415Q,4.0,491,2,San Francisco,CA,94103,Mediterranean
Jin Mi Korean Cuisine,nJziHiIt86OGqKQQFHd9jg,4.0,405,2,San Francisco,CA,94102,Korean
